vehicle_id,model,date,battery_health_pct,range_km,charge_cycles,temperature_c,mileage_km
EV-045,Rivian EDV,2024-01-23,98.82,305.44,14,27.91,2891.42
EV-045,Rivian EDV,2024-01-24,98.87,304.61,9,16.39,3135.02
EV-045,Rivian EDV,2024-01-25,98.81,304.92,16,37.13,3237.83
EV-045,Rivian EDV,2024-01-26,99.0,304.91,11,24.99,3057.5
EV-045,Rivian EDV,2024-01-27,98.77,304.79,15,29.99,3011.4
EV-045,Rivian EDV,2024-01-28,98.89,304.67,17,40.14,3074.2
EV-045,Rivian EDV,2024-01-29,98.98,304.8,16,14.67,4246.86
EV-045,Rivian EDV,2024-01-30,98.85,304.46,17,26.0,4145.97
EV-045,Rivian EDV,2024-01-31,98.72,305.08,19,30.82,3707.91
EV-045,Rivian EDV,2024-02-01,98.88,304.68,15,38.21,4684.25
EV-045,Rivian EDV,2024-02-02,98.78,304.94,14,34.38,3481.74
EV-045,Rivian EDV,2024-02-03,98.91,304.36,15,35.52,4915.71
EV-045,Rivian EDV,2024-02-04,98.71,304.07,23,28.33,3818.27
EV-045,Rivian EDV,2024-02-05,98.93,304.7,18,15.16,3285.51
EV-045,Rivian EDV,2024-02-06,98.63,304.83,22,31.28,4184.5
EV-045,Rivian EDV,2024-02-07,98.93,304.74,24,36.36,5639.25
EV-045,Rivian EDV,2024-02-08,98.71,304.33,20,30.35,5251.62
EV-045,Rivian EDV,2024-02-09,98.73,304.2,18,29.69,6212.63
EV-045,Rivian EDV,2024-02-10,98.56,303.64,18,35.81,4336.31
EV-045,Rivian EDV,2024-02-11,98.57,303.86,25,35.63,3374.76
EV-045,Rivian EDV,2024-02-12,98.5,303.92,29,29.54,5862.56
EV-045,Rivian EDV,2024-02-13,98.89,305.0,27,24.73,6184.02
EV-045,Rivian EDV,2024-02-14,98.51,303.73,20,29.36,3950.52
EV-045,Rivian EDV,2024-02-15,98.49,304.01,19,38.51,4980.08
EV-045,Rivian EDV,2024-02-16,98.55,303.91,21,17.3,5620.35
EV-045,Rivian EDV,2024-02-17,98.75,304.09,30,31.89,4557.18
EV-045,Rivian EDV,2024-02-18,98.89,304.71,31,37.3,3958.12
EV-045,Rivian EDV,2024-02-19,98.81,303.87,30,24.71,7008.51
EV-045,Rivian EDV,2024-02-20,98.56,303.45,22,22.75,7659.49
EV-045,Rivian EDV,2024-02-21,98.56,303.84,29,39.12,7471.78
EV-045,Rivian EDV,2024-02-22,98.86,303.14,21,28.5,5700.67
EV-045,Rivian EDV,2024-02-23,98.8,304.64,33,44.09,4721.22
EV-045,Rivian EDV,2024-02-24,98.49,302.75,32,28.47,7924.77
EV-045,Rivian EDV,2024-02-25,98.33,303.27,27,23.25,5505.1
EV-045,Rivian EDV,2024-02-26,98.41,303.14,30,29.54,7125.2
EV-045,Rivian EDV,2024-02-27,98.84,303.36,25,24.31,8325.79
EV-045,Rivian EDV,2024-02-28,98.45,304.69,32,30.87,5036.17
EV-045,Rivian EDV,2024-02-29,98.79,302.96,27,30.66,7523.81
EV-045,Rivian EDV,2024-03-01,98.46,303.26,30,28.28,7272.04
EV-045,Rivian EDV,2024-03-02,98.56,304.06,39,24.62,6686.07
EV-045,Rivian EDV,2024-03-03,98.74,302.85,36,22.96,7140.75
EV-045,Rivian EDV,2024-03-04,98.77,304.15,43,25.24,5798.5
EV-045,Rivian EDV,2024-03-05,98.63,304.33,43,36.85,7487.55
EV-045,Rivian EDV,2024-03-06,98.72,302.61,39,17.46,10094.25
EV-045,Rivian EDV,2024-03-07,98.57,303.51,33,23.24,7852.05
EV-045,Rivian EDV,2024-03-08,98.14,304.58,37,33.79,8137.67
EV-045,Rivian EDV,2024-03-09,98.11,302.34,28,24.5,5928.99
EV-045,Rivian EDV,2024-03-10,98.42,301.9,44,24.31,6642.62
EV-045,Rivian EDV,2024-03-11,98.23,301.82,45,17.6,9788.19
EV-045,Rivian EDV,2024-03-12,98.22,303.7,33,26.59,9497.56
EV-045,Rivian EDV,2024-03-13,98.13,304.47,50,24.77,6064.87
EV-045,Rivian EDV,2024-03-14,98.72,303.71,41,21.38,11102.32
EV-045,Rivian EDV,2024-03-15,98.71,302.87,38,25.95,11332.3
EV-045,Rivian EDV,2024-03-16,98.29,302.7,31,27.43,6594.0
EV-045,Rivian EDV,2024-03-17,98.15,302.78,34,30.93,6710.49
EV-045,Rivian EDV,2024-03-18,98.0,302.04,34,28.31,11178.43
EV-045,Rivian EDV,2024-03-19,98.16,302.62,49,30.6,10239.4
EV-045,Rivian EDV,2024-03-20,98.51,302.21,47,23.79,7830.72
EV-045,Rivian EDV,2024-03-21,98.61,303.21,41,26.51,11114.21
EV-045,Rivian EDV,2024-03-22,98.35,304.13,48,35.58,12282.1
EV-045,Rivian EDV,2024-03-23,98.29,302.02,51,18.16,12202.07
EV-045,Rivian EDV,2024-03-24,98.03,301.45,53,26.72,7523.86
EV-045,Rivian EDV,2024-03-25,98.36,303.64,37,27.4,7329.51
EV-045,Rivian EDV,2024-03-26,98.36,300.89,39,37.06,9500.71
EV-045,Rivian EDV,2024-03-27,98.19,303.56,59,20.38,9952.63
EV-045,Rivian EDV,2024-03-28,98.38,303.8,42,31.8,10813.88
EV-045,Rivian EDV,2024-03-29,98.61,304.04,49,20.12,12057.76
EV-045,Rivian EDV,2024-03-30,98.61,303.22,38,26.33,12300.56
EV-045,Rivian EDV,2024-03-31,98.11,303.49,51,20.43,8173.77
EV-045,Rivian EDV,2024-04-01,97.93,301.94,51,34.55,13369.45
EV-045,Rivian EDV,2024-04-02,98.43,304.08,62,32.59,14550.96
EV-045,Rivian EDV,2024-04-03,98.45,300.41,52,19.84,14574.73
EV-045,Rivian EDV,2024-04-04,98.58,302.09,64,25.1,9117.81
EV-045,Rivian EDV,2024-04-05,97.74,303.07,41,23.56,13655.73
EV-045,Rivian EDV,2024-04-06,98.16,301.78,55,22.65,15172.33
EV-045,Rivian EDV,2024-04-07,98.48,300.31,47,41.21,9233.77
EV-045,Rivian EDV,2024-04-08,98.03,300.51,49,28.41,15563.71
EV-045,Rivian EDV,2024-04-09,98.25,303.91,54,23.22,10959.24
EV-045,Rivian EDV,2024-04-10,98.56,300.47,58,38.54,12667.33
EV-045,Rivian EDV,2024-04-11,97.64,300.35,40,32.25,8197.9
EV-045,Rivian EDV,2024-04-12,98.12,302.65,57,32.88,9545.54
EV-045,Rivian EDV,2024-04-13,98.56,302.49,45,25.92,13114.12
EV-045,Rivian EDV,2024-04-14,98.12,300.94,43,23.06,13906.33
EV-045,Rivian EDV,2024-04-15,98.3,300.37,68,33.63,10973.0
EV-045,Rivian EDV,2024-04-16,97.64,302.49,70,24.31,15977.91
EV-045,Rivian EDV,2024-04-17,98.51,300.82,64,22.66,16881.69
EV-045,Rivian EDV,2024-04-18,97.54,301.73,64,25.33,13464.91
EV-045,Rivian EDV,2024-04-19,98.33,302.84,44,24.64,9359.55
EV-045,Rivian EDV,2024-04-20,97.8,303.7,73,35.53,14966.3
EV-045,Rivian EDV,2024-04-21,98.3,302.3,71,22.69,13291.4
EV-045,Rivian EDV,2024-04-22,98.06,300.89,60,36.22,17305.56
EV-045,Rivian EDV,2024-04-23,97.94,302.4,77,26.18,15385.51
EV-045,Rivian EDV,2024-04-24,97.81,300.92,70,32.1,18019.31
EV-045,Rivian EDV,2024-04-25,98.08,302.55,59,31.88,16254.55
EV-045,Rivian EDV,2024-04-26,97.92,299.63,54,22.69,16695.78
EV-045,Rivian EDV,2024-04-27,98.03,299.0,70,33.02,16302.6
EV-045,Rivian EDV,2024-04-28,98.49,300.29,62,34.29,11598.33
EV-045,Rivian EDV,2024-04-29,98.32,301.9,70,24.23,11969.65
EV-045,Rivian EDV,2024-04-30,97.86,301.72,62,24.26,12228.92
EV-045,Rivian EDV,2024-05-01,98.23,303.16,64,21.76,12048.55
EV-045,Rivian EDV,2024-05-02,97.35,300.59,65,25.04,13092.7
EV-045,Rivian EDV,2024-05-03,97.46,302.25,59,15.78,16822.67
EV-045,Rivian EDV,2024-05-04,97.39,300.11,52,29.31,12298.02
EV-045,Rivian EDV,2024-05-05,98.43,299.88,58,29.94,15238.11
EV-045,Rivian EDV,2024-05-06,98.39,300.58,51,35.54,15933.89
EV-045,Rivian EDV,2024-05-07,97.37,300.64,76,28.77,13881.3
EV-045,Rivian EDV,2024-05-08,98.11,301.69,55,24.07,13737.46
EV-045,Rivian EDV,2024-05-09,97.85,300.87,80,19.45,14404.06
EV-045,Rivian EDV,2024-05-10,97.6,298.74,69,39.45,15538.71
EV-045,Rivian EDV,2024-05-11,98.26,301.81,53,31.45,17644.04
EV-045,Rivian EDV,2024-05-12,98.1,298.98,78,31.33,15055.4
EV-045,Rivian EDV,2024-05-13,98.21,298.33,92,30.06,12959.17
EV-045,Rivian EDV,2024-05-14,97.47,302.9,54,21.05,20023.36
EV-045,Rivian EDV,2024-05-15,97.76,299.04,58,32.97,20244.19
EV-045,Rivian EDV,2024-05-16,98.19,300.16,79,34.48,17752.32
EV-045,Rivian EDV,2024-05-17,98.4,298.5,67,22.02,13689.66
EV-045,Rivian EDV,2024-05-18,98.36,301.83,80,27.05,19868.7
EV-045,Rivian EDV,2024-05-19,97.11,299.29,63,19.5,15380.51
EV-045,Rivian EDV,2024-05-20,97.65,298.29,79,17.74,16795.54
EV-045,Rivian EDV,2024-05-21,97.98,299.96,90,27.63,21947.77
EV-045,Rivian EDV,2024-05-22,97.27,298.42,72,22.68,11635.27
EV-045,Rivian EDV,2024-05-23,97.15,302.81,62,37.3,11650.39
EV-045,Rivian EDV,2024-05-24,98.31,302.75,86,30.18,18734.81
EV-045,Rivian EDV,2024-05-25,97.26,300.42,97,30.6,16934.94
EV-045,Rivian EDV,2024-05-26,98.36,298.94,94,23.74,19797.16
EV-045,Rivian EDV,2024-05-27,97.55,297.79,79,21.55,19668.04
EV-045,Rivian EDV,2024-05-28,97.99,297.5,75,41.46,14850.6
EV-045,Rivian EDV,2024-05-29,97.91,299.99,71,32.57,13471.42
EV-045,Rivian EDV,2024-05-30,97.12,301.02,78,35.22,13683.84
EV-045,Rivian EDV,2024-05-31,97.43,300.83,99,28.99,20067.19
EV-045,Rivian EDV,2024-06-01,98.15,301.12,62,25.23,12751.87
EV-045,Rivian EDV,2024-06-02,98.34,297.06,100,36.58,16333.58
EV-045,Rivian EDV,2024-06-03,97.56,299.34,85,22.63,14552.0
EV-045,Rivian EDV,2024-06-04,98.3,301.91,62,18.58,17770.04
EV-045,Rivian EDV,2024-06-05,97.32,301.72,87,23.4,14072.3
EV-045,Rivian EDV,2024-06-06,97.37,302.09,88,25.88,14954.22
EV-045,Rivian EDV,2024-06-07,96.97,302.49,81,32.72,14470.0
EV-045,Rivian EDV,2024-06-08,98.02,299.31,96,32.95,22289.05
EV-045,Rivian EDV,2024-06-09,97.34,297.76,85,16.37,22540.11
EV-045,Rivian EDV,2024-06-10,98.04,301.12,104,38.56,22081.38
EV-045,Rivian EDV,2024-06-11,97.13,302.08,88,36.71,18432.12
EV-045,Rivian EDV,2024-06-12,97.43,301.15,105,30.0,24957.14
EV-045,Rivian EDV,2024-06-13,97.55,299.82,81,30.3,15334.25
EV-045,Rivian EDV,2024-06-14,97.33,298.96,100,17.96,16179.83
EV-045,Rivian EDV,2024-06-15,97.13,302.53,93,30.9,24579.05
EV-045,Rivian EDV,2024-06-16,98.05,297.82,90,32.38,17677.5
EV-045,Rivian EDV,2024-06-17,97.69,301.92,102,21.89,20754.36
EV-045,Rivian EDV,2024-06-18,98.07,300.47,69,30.32,21916.88
EV-045,Rivian EDV,2024-06-19,98.26,300.79,81,26.07,21395.71
EV-045,Rivian EDV,2024-06-20,97.85,298.8,76,37.71,27255.52
EV-045,Rivian EDV,2024-06-21,97.38,296.48,74,38.34,24616.0
EV-045,Rivian EDV,2024-06-22,97.42,302.26,82,33.46,17723.68
EV-045,Rivian EDV,2024-06-23,97.71,301.85,69,38.32,17123.05
EV-045,Rivian EDV,2024-06-24,97.04,297.35,91,28.86,21350.67
EV-045,Rivian EDV,2024-06-25,97.7,299.81,101,28.11,24552.22
EV-045,Rivian EDV,2024-06-26,96.54,296.12,119,14.39,27062.84
EV-045,Rivian EDV,2024-06-27,97.81,295.67,83,29.41,26183.0
EV-045,Rivian EDV,2024-06-28,96.48,296.12,115,34.34,17277.15
EV-045,Rivian EDV,2024-06-29,96.68,301.17,99,49.55,24813.3
EV-045,Rivian EDV,2024-06-30,97.51,299.04,108,30.7,24360.71
EV-045,Rivian EDV,2024-07-01,97.42,301.95,86,21.49,15953.52
EV-045,Rivian EDV,2024-07-02,96.48,295.92,95,31.1,23857.38
EV-045,Rivian EDV,2024-07-03,96.53,301.27,108,28.28,17710.56
EV-045,Rivian EDV,2024-07-04,97.82,301.55,80,27.87,26072.47
EV-045,Rivian EDV,2024-07-05,97.69,295.78,122,28.52,25883.16
EV-045,Rivian EDV,2024-07-06,96.92,301.45,92,21.88,24115.17
EV-045,Rivian EDV,2024-07-07,97.09,296.09,78,35.17,29984.63
EV-045,Rivian EDV,2024-07-08,97.94,297.3,75,27.6,20404.89
EV-045,Rivian EDV,2024-07-09,97.33,299.54,111,22.8,21784.51
EV-045,Rivian EDV,2024-07-10,97.19,301.75,122,25.3,26548.13
EV-045,Rivian EDV,2024-07-11,97.19,300.7,130,24.13,26664.75
EV-045,Rivian EDV,2024-07-12,97.97,301.19,102,32.28,26274.65
EV-045,Rivian EDV,2024-07-13,96.38,294.55,117,28.33,16387.81
EV-045,Rivian EDV,2024-07-14,97.91,294.49,100,37.04,27641.18
EV-045,Rivian EDV,2024-07-15,97.72,297.87,87,25.25,26749.09
EV-045,Rivian EDV,2024-07-16,97.85,295.58,108,30.56,22259.85
EV-045,Rivian EDV,2024-07-17,97.47,296.56,84,30.5,21747.5
EV-045,Rivian EDV,2024-07-18,96.19,295.36,95,31.41,30052.77
EV-045,Rivian EDV,2024-07-19,97.93,296.45,87,29.06,25343.4
EV-045,Rivian EDV,2024-07-20,97.09,296.0,80,18.61,25146.17
EV-045,Rivian EDV,2024-07-21,96.88,300.24,120,30.48,20350.11
EV-045,Rivian EDV,2024-07-22,97.27,299.69,128,40.68,26286.07
EV-045,Rivian EDV,2024-07-23,97.8,297.26,136,33.29,16864.92
EV-045,Rivian EDV,2024-07-24,96.51,300.17,138,36.04,30098.56
EV-045,Rivian EDV,2024-07-25,96.52,296.11,111,31.23,18102.96
EV-045,Rivian EDV,2024-07-26,97.41,299.21,90,31.01,32719.09
EV-045,Rivian EDV,2024-07-27,96.88,296.9,107,27.15,28991.0
EV-045,Rivian EDV,2024-07-28,96.25,296.3,122,37.39,29877.26
EV-045,Rivian EDV,2024-07-29,97.02,294.95,89,28.81,19676.06
EV-045,Rivian EDV,2024-07-30,97.12,297.69,110,27.51,31513.42
EV-045,Rivian EDV,2024-07-31,96.48,294.86,147,17.37,29234.04
EV-045,Rivian EDV,2024-08-01,96.04,293.27,124,31.51,28981.68
EV-045,Rivian EDV,2024-08-02,97.46,299.96,126,24.89,25552.89
EV-045,Rivian EDV,2024-08-03,96.05,293.26,101,19.83,19470.09
EV-045,Rivian EDV,2024-08-04,97.56,297.16,137,32.52,28294.55
EV-045,Rivian EDV,2024-08-05,96.99,294.94,148,28.23,23143.62
EV-045,Rivian EDV,2024-08-06,97.44,299.75,122,18.22,30025.84
EV-045,Rivian EDV,2024-08-07,97.38,294.96,142,26.77,32695.34
EV-045,Rivian EDV,2024-08-08,97.71,298.87,122,26.1,29213.67
EV-045,Rivian EDV,2024-08-09,97.02,301.29,109,34.63,31058.81
EV-045,Rivian EDV,2024-08-10,96.4,293.68,128,25.22,23970.69
EV-045,Rivian EDV,2024-08-11,97.26,300.09,118,36.72,32303.1
EV-045,Rivian EDV,2024-08-12,97.98,296.34,101,24.29,20859.69
EV-045,Rivian EDV,2024-08-13,97.91,297.48,133,30.52,23198.22
EV-045,Rivian EDV,2024-08-14,97.91,293.02,148,35.81,32565.08
EV-045,Rivian EDV,2024-08-15,96.72,296.64,135,27.1,31273.89
EV-045,Rivian EDV,2024-08-16,96.12,296.17,142,31.51,19300.49
EV-045,Rivian EDV,2024-08-17,96.48,294.86,158,23.52,26047.05
EV-045,Rivian EDV,2024-08-18,97.72,298.29,120,24.05,21524.46
EV-045,Rivian EDV,2024-08-19,97.47,299.21,156,31.4,21443.49
EV-045,Rivian EDV,2024-08-20,97.01,297.58,101,29.72,23307.2
EV-045,Rivian EDV,2024-08-21,97.05,293.91,126,16.15,20682.85
EV-045,Rivian EDV,2024-08-22,97.95,299.08,106,31.7,34413.11
EV-045,Rivian EDV,2024-08-23,96.97,295.78,123,34.53,22958.58
EV-045,Rivian EDV,2024-08-24,96.46,297.58,112,29.6,33286.13
EV-045,Rivian EDV,2024-08-25,97.73,297.53,151,36.96,34413.88
EV-045,Rivian EDV,2024-08-26,96.06,294.12,122,24.46,22136.03
EV-045,Rivian EDV,2024-08-27,96.64,295.93,129,29.96,33173.19
EV-045,Rivian EDV,2024-08-28,96.58,300.54,159,32.91,27446.59
EV-045,Rivian EDV,2024-08-29,97.92,293.79,137,29.59,19658.96
EV-045,Rivian EDV,2024-08-30,96.53,292.11,111,33.41,35252.9
EV-045,Rivian EDV,2024-08-31,96.36,294.58,121,20.1,19634.99
EV-045,Rivian EDV,2024-09-01,95.86,291.37,161,18.03,38256.62
EV-045,Rivian EDV,2024-09-02,95.48,295.07,135,21.1,29720.31
EV-045,Rivian EDV,2024-09-03,97.4,293.88,111,31.85,36787.42
EV-045,Rivian EDV,2024-09-04,96.25,296.33,150,21.58,28750.48
EV-045,Rivian EDV,2024-09-05,96.27,293.27,100,32.25,27803.64
EV-045,Rivian EDV,2024-09-06,96.58,294.16,138,22.12,36591.76
EV-045,Rivian EDV,2024-09-07,96.93,294.05,131,21.95,36629.56
EV-045,Rivian EDV,2024-09-08,97.07,297.92,107,28.46,30248.37
EV-045,Rivian EDV,2024-09-09,96.82,299.93,157,15.22,25714.38
EV-045,Rivian EDV,2024-09-10,96.44,295.6,134,24.47,35949.89
EV-045,Rivian EDV,2024-09-11,96.59,290.94,162,26.14,31209.02
EV-045,Rivian EDV,2024-09-12,96.66,300.39,142,24.76,32749.27
EV-045,Rivian EDV,2024-09-13,96.66,291.98,145,30.49,39102.62
EV-045,Rivian EDV,2024-09-14,97.29,292.28,137,36.23,34902.15
EV-045,Rivian EDV,2024-09-15,96.38,299.68,136,32.11,25149.0
EV-045,Rivian EDV,2024-09-16,96.91,297.05,144,29.8,38601.47
EV-045,Rivian EDV,2024-09-17,96.8,299.24,143,27.4,31496.03
EV-045,Rivian EDV,2024-09-18,96.47,292.19,167,26.21,26781.37
EV-045,Rivian EDV,2024-09-19,97.03,290.44,135,30.4,26064.07
EV-045,Rivian EDV,2024-09-20,96.23,292.07,118,22.53,30542.38
EV-045,Rivian EDV,2024-09-21,96.8,290.13,161,27.59,24441.33
EV-045,Rivian EDV,2024-09-22,97.76,297.32,131,27.37,26181.86
EV-045,Rivian EDV,2024-09-23,96.33,298.32,181,24.48,27001.36
EV-045,Rivian EDV,2024-09-24,95.17,298.49,116,30.16,26322.3
EV-045,Rivian EDV,2024-09-25,95.88,295.06,112,23.78,27672.24
EV-045,Rivian EDV,2024-09-26,97.32,298.21,170,26.59,38380.86
EV-045,Rivian EDV,2024-09-27,95.8,293.13,127,18.64,33152.93
EV-045,Rivian EDV,2024-09-28,95.45,290.91,125,14.12,31045.63
EV-045,Rivian EDV,2024-09-29,97.37,293.47,155,28.38,38756.57
EV-045,Rivian EDV,2024-09-30,96.9,292.93,112,35.12,25149.35
EV-045,Rivian EDV,2024-10-01,96.53,290.77,182,22.02,36846.76
EV-045,Rivian EDV,2024-10-02,97.27,296.61,135,29.6,41458.25
EV-045,Rivian EDV,2024-10-03,95.84,299.66,180,37.25,39229.07
EV-045,Rivian EDV,2024-10-04,94.98,296.58,182,25.47,28515.41
EV-045,Rivian EDV,2024-10-05,94.97,295.85,166,27.02,39217.03
EV-045,Rivian EDV,2024-10-06,95.53,293.61,163,22.68,25013.11
EV-045,Rivian EDV,2024-10-07,96.49,293.91,169,29.64,43484.42
EV-045,Rivian EDV,2024-10-08,95.52,293.33,120,24.49,40337.13
EV-045,Rivian EDV,2024-10-09,95.85,294.14,180,25.91,27851.98
EV-045,Rivian EDV,2024-10-10,96.29,298.56,118,40.04,27936.84
EV-045,Rivian EDV,2024-10-11,96.67,292.94,156,33.41,38762.03
EV-045,Rivian EDV,2024-10-12,96.14,292.71,197,33.36,38891.82
EV-045,Rivian EDV,2024-10-13,95.58,296.92,155,16.29,33394.76
EV-045,Rivian EDV,2024-10-14,95.98,293.06,187,22.82,38029.16
EV-045,Rivian EDV,2024-10-15,95.19,292.64,145,36.33,38837.48
EV-045,Rivian EDV,2024-10-16,95.23,289.72,144,32.76,24944.63
EV-045,Rivian EDV,2024-10-17,95.78,298.89,192,31.36,44687.28
EV-045,Rivian EDV,2024-10-18,95.09,289.4,180,33.08,31857.66
EV-045,Rivian EDV,2024-10-19,97.53,299.41,186,24.45,37051.45
EV-045,Rivian EDV,2024-10-20,97.28,288.56,189,22.14,37145.62
EV-045,Rivian EDV,2024-10-21,94.99,294.28,196,31.68,30984.79
EV-045,Rivian EDV,2024-10-22,96.2,298.44,176,31.85,39515.68
EV-045,Rivian EDV,2024-10-23,94.74,291.49,158,31.11,32057.88
EV-045,Rivian EDV,2024-10-24,94.84,296.74,136,24.54,38501.53
EV-045,Rivian EDV,2024-10-25,94.91,298.33,122,20.44,27837.54
EV-045,Rivian EDV,2024-10-26,97.17,291.5,187,30.7,26785.62
EV-045,Rivian EDV,2024-10-27,97.22,288.76,172,27.21,37326.11
EV-045,Rivian EDV,2024-10-28,96.5,291.36,180,24.6,34840.26
EV-045,Rivian EDV,2024-10-29,97.38,292.73,142,27.44,36749.97
EV-045,Rivian EDV,2024-10-30,95.5,292.91,189,27.87,48465.83
EV-045,Rivian EDV,2024-10-31,95.69,297.2,173,23.34,32881.71
EV-045,Rivian EDV,2024-11-01,96.02,293.48,183,21.01,35080.48
EV-045,Rivian EDV,2024-11-02,97.03,293.84,195,24.04,47695.25
EV-045,Rivian EDV,2024-11-03,96.66,292.63,125,30.09,46896.75
EV-045,Rivian EDV,2024-11-04,95.48,296.41,186,21.88,35653.7
EV-045,Rivian EDV,2024-11-05,95.73,297.2,192,22.71,39009.43
EV-045,Rivian EDV,2024-11-06,97.56,292.95,163,32.21,31313.7
EV-045,Rivian EDV,2024-11-07,95.48,297.86,132,29.79,48063.89
EV-045,Rivian EDV,2024-11-08,94.88,293.47,137,30.77,41230.13
EV-045,Rivian EDV,2024-11-09,95.4,290.34,144,18.28,32458.17
EV-045,Rivian EDV,2024-11-10,97.52,298.76,154,27.81,46438.38
EV-045,Rivian EDV,2024-11-11,95.28,290.16,182,19.83,42851.01
EV-045,Rivian EDV,2024-11-12,96.98,292.66,180,35.6,49144.38
EV-045,Rivian EDV,2024-11-13,95.29,287.93,179,31.5,32697.67
EV-045,Rivian EDV,2024-11-14,95.45,287.13,194,22.73,36297.76
EV-045,Rivian EDV,2024-11-15,97.44,287.92,195,22.38,27662.32
EV-045,Rivian EDV,2024-11-16,96.97,291.85,215,27.19,30720.34
EV-045,Rivian EDV,2024-11-17,96.95,290.17,207,22.98,49335.0
EV-045,Rivian EDV,2024-11-18,95.32,298.68,163,17.81,39667.01
EV-045,Rivian EDV,2024-11-19,96.76,287.89,143,25.34,36849.18
EV-045,Rivian EDV,2024-11-20,97.11,294.84,176,16.35,46905.72
EV-045,Rivian EDV,2024-11-21,95.83,286.57,142,31.73,30772.17
EV-045,Rivian EDV,2024-11-22,94.89,292.22,165,36.57,28317.11
EV-045,Rivian EDV,2024-11-23,94.99,293.55,171,15.97,46386.74
EV-045,Rivian EDV,2024-11-24,95.62,289.51,222,27.4,28064.07
EV-045,Rivian EDV,2024-11-25,97.44,290.11,139,31.79,36589.95
EV-045,Rivian EDV,2024-11-26,95.29,286.19,154,28.83,30358.17
EV-045,Rivian EDV,2024-11-27,96.8,298.21,155,26.6,29539.07
EV-045,Rivian EDV,2024-11-28,97.41,288.72,151,25.88,46580.24
EV-045,Rivian EDV,2024-11-29,96.72,292.09,154,24.46,36952.11
EV-045,Rivian EDV,2024-11-30,95.72,289.16,161,40.24,34074.39
EV-045,Rivian EDV,2024-12-01,96.72,291.64,229,23.42,51190.09
EV-045,Rivian EDV,2024-12-02,95.43,293.58,191,31.89,34111.87
EV-045,Rivian EDV,2024-12-03,94.49,298.15,227,34.93,37418.41
EV-045,Rivian EDV,2024-12-04,94.7,297.12,192,26.95,44872.9
EV-045,Rivian EDV,2024-12-05,94.7,292.0,195,35.58,47903.21
EV-045,Rivian EDV,2024-12-06,97.02,298.19,199,28.29,46378.67
EV-045,Rivian EDV,2024-12-07,95.18,290.89,156,28.94,50202.7
EV-045,Rivian EDV,2024-12-08,95.45,285.74,143,24.46,50866.6
EV-045,Rivian EDV,2024-12-09,94.61,288.5,207,26.22,30365.02
EV-045,Rivian EDV,2024-12-10,96.01,289.39,174,22.09,42478.16
EV-045,Rivian EDV,2024-12-11,96.18,286.35,183,33.99,35512.24
EV-045,Rivian EDV,2024-12-12,97.2,297.03,197,28.87,44199.51
EV-045,Rivian EDV,2024-12-13,95.03,290.42,232,28.38,36155.74
EV-045,Rivian EDV,2024-12-14,95.29,285.65,139,33.46,40922.47
EV-045,Rivian EDV,2024-12-15,96.8,291.01,193,23.17,40599.03
EV-045,Rivian EDV,2024-12-16,96.18,298.23,203,43.55,28068.33
EV-045,Rivian EDV,2024-12-17,97.08,296.59,187,31.14,50765.81
EV-045,Rivian EDV,2024-12-18,96.5,287.55,165,31.26,51151.61
EV-045,Rivian EDV,2024-12-19,94.76,298.36,176,30.17,33789.51
EV-045,Rivian EDV,2024-12-20,95.68,293.87,207,16.81,50053.07
EV-045,Rivian EDV,2024-12-21,97.3,286.57,142,38.64,41237.25
EV-045,Rivian EDV,2024-12-22,94.21,292.89,223,34.51,56938.08
EV-045,Rivian EDV,2024-12-23,94.14,298.03,158,26.2,44035.41
EV-045,Rivian EDV,2024-12-24,93.9,292.99,172,25.72,36159.76
EV-045,Rivian EDV,2024-12-25,95.53,288.21,181,29.58,34586.63
EV-045,Rivian EDV,2024-12-26,95.76,292.66,238,33.42,35857.41
EV-045,Rivian EDV,2024-12-27,96.37,288.98,199,23.82,49200.11
EV-045,Rivian EDV,2024-12-28,97.06,291.43,217,21.52,32837.36
EV-045,Rivian EDV,2024-12-29,95.18,296.62,178,27.55,41851.87
EV-045,Rivian EDV,2024-12-30,95.15,294.82,189,23.37,52525.51
EV-045,Rivian EDV,2024-12-31,94.59,287.22,162,26.48,44312.33
EV-046,Rivian EDV,2024-01-01,96.28,302.52,0,24.08,0.0
EV-046,Rivian EDV,2024-01-02,96.26,302.48,0,20.68,92.71
EV-046,Rivian EDV,2024-01-03,96.26,302.48,1,28.29,195.27
EV-046,Rivian EDV,2024-01-04,96.24,302.38,1,31.11,329.3
EV-046,Rivian EDV,2024-01-05,96.22,302.36,2,23.33,344.06
EV-046,Rivian EDV,2024-01-06,96.23,302.37,3,23.67,607.98
EV-046,Rivian EDV,2024-01-07,96.24,302.32,3,14.85,554.49
EV-046,Rivian EDV,2024-01-08,96.19,302.33,4,26.75,1114.02
EV-046,Rivian EDV,2024-01-09,96.19,302.33,4,35.91,1039.94
EV-046,Rivian EDV,2024-01-10,96.18,302.15,5,30.26,1369.85
EV-046,Rivian EDV,2024-01-11,96.2,302.28,4,19.21,1250.62
EV-046,Rivian EDV,2024-01-12,96.21,302.05,7,34.05,1114.03
EV-046,Rivian EDV,2024-01-13,96.18,302.18,5,29.28,1292.6
EV-046,Rivian EDV,2024-01-14,96.15,302.1,8,24.79,1750.0
